Year,Round,EventName,Driver,DriverNumber,Team,LapNumber,LapNumberStr,LapTime,LapTimeStr,Sector1Time,Sector2Time,Sector3Time,Sector1TimeStr,Sector2TimeStr,Sector3TimeStr,SpeedI1,SpeedI2,SpeedFL,SpeedST,Position,PositionStr,PitInTime,PitOutTime,IsPitLap,Compound,TyreLife,Stint,IsNewTyre,TrackStatus,IsPersonalBest,IsAccurate,Deleted,Time,LapStartTime,PitDuration,PositionChange,CumulativePositionChange
2024,1,Bahrain Grand Prix,PER,11,Red Bull Racing,51.0,Lap 51.0,94.94,0 days 00:01:34.940000,30.36,41.144,23.436,0 days 00:00:30.360000,0 days 00:00:41.144000,0 days 00:00:23.436000,235.0,265.0,281.0,304.0,2.0,P2.0,,,False,SOFT,15.0,3.0,False,1,False,True,False,0 days 02:22:33.995000,0 days 02:20:59.055000,,-0.0,2.0
2024,1,Bahrain Grand Prix,PER,11,Red Bull Racing,52.0,Lap 52.0,95.183,0 days 00:01:35.183000,30.576999999999998,41.129,23.477,0 days 00:00:30.577000,0 days 00:00:41.129000,0 days 00:00:23.477000,234.0,266.0,282.0,299.0,2.0,P2.0,,,False,SOFT,16.0,3.0,False,1,False,True,False,0 days 02:24:09.178000,0 days 02:22:33.995000,,-0.0,2.0
2024,1,Bahrain Grand Prix,PER,11,Red Bull Racing,53.0,Lap 53.0,95.842,0 days 00:01:35.842000,30.638,41.522,23.682,0 days 00:00:30.638000,0 days 00:00:41.522000,0 days 00:00:23.682000,235.0,266.0,281.0,,2.0,P2.0,,,False,SOFT,17.0,3.0,False,1,False,True,False,0 days 02:25:45.020000,0 days 02:24:09.178000,,-0.0,2.0
2024,1,Bahrain Grand Prix,PER,11,Red Bull Racing,54.0,Lap 54.0,95.459,0 days 00:01:35.459000,30.578,41.382,23.499,0 days 00:00:30.578000,0 days 00:00:41.382000,0 days 00:00:23.499000,234.0,265.0,282.0,302.0,2.0,P2.0,,,False,SOFT,18.0,3.0,False,1,False,True,False,0 days 02:27:20.479000,0 days 02:25:45.020000,,-0.0,2.0
2024,1,Bahrain Grand Prix,PER,11,Red Bull Racing,55.0,Lap 55.0,95.611,0 days 00:01:35.611000,30.683,41.42,23.508,0 days 00:00:30.683000,0 days 00:00:41.420000,0 days 00:00:23.508000,233.0,264.0,282.0,303.0,2.0,P2.0,,,False,SOFT,19.0,3.0,False,1,False,True,False,0 days 02:28:56.090000,0 days 02:27:20.479000,,-0.0,2.0
2024,1,Bahrain Grand Prix,PER,11,Red Bull Racing,56.0,Lap 56.0,95.568,0 days 00:01:35.568000,30.539,41.406,23.623,0 days 00:00:30.539000,0 days 00:00:41.406000,0 days 00:00:23.623000,235.0,266.0,283.0,304.0,2.0,P2.0,,,False,SOFT,20.0,3.0,False,1,False,True,False,0 days 02:30:31.658000,0 days 02:28:56.090000,,-0.0,2.0
2024,1,Bahrain Grand Prix,PER,11,Red Bull Racing,57.0,Lap 57.0,95.746,0 days 00:01:35.746000,30.521,41.6,23.625,0 days 00:00:30.521000,0 days 00:00:41.600000,0 days 00:00:23.625000,236.0,267.0,282.0,306.0,2.0,P2.0,,,False,SOFT,21.0,3.0,False,1,False,True,False,0 days 02:32:07.404000,0 days 02:30:31.658000,,-0.0,2.0
2024,1,Bahrain Grand Prix,PIA,81,McLaren,1.0,Lap 1.0,102.523,0 days 00:01:42.523000,,43.573,24.14,,0 days 00:00:43.573000,0 days 00:00:24.140000,232.0,252.0,281.0,259.0,8.0,P8.0,,,False,SOFT,4.0,1.0,False,12,False,False,False,0 days 01:01:42.728000,0 days 00:59:59.911000,,,
2024,1,Bahrain Grand Prix,PIA,81,McLaren,2.0,Lap 2.0,98.382,0 days 00:01:38.382000,31.429,42.789,24.164,0 days 00:00:31.429000,0 days 00:00:42.789000,0 days 00:00:24.164000,233.0,253.0,285.0,302.0,8.0,P8.0,,,False,SOFT,5.0,1.0,False,1,True,True,False,0 days 01:03:21.110000,0 days 01:01:42.728000,,-0.0,0.0
2024,1,Bahrain Grand Prix,PIA,81,McLaren,3.0,Lap 3.0,98.258,0 days 00:01:38.258000,31.147,42.993,24.118,0 days 00:00:31.147000,0 days 00:00:42.993000,0 days 00:00:24.118000,,259.0,288.0,318.0,8.0,P8.0,,,False,SOFT,6.0,1.0,False,1,True,True,False,0 days 01:04:59.368000,0 days 01:03:21.110000,,-0.0,0.0
2024,1,Bahrain Grand Prix,PIA,81,McLaren,4.0,Lap 4.0,97.897,0 days 00:01:37.897000,31.113,42.572,24.212,0 days 00:00:31.113000,0 days 00:00:42.572000,0 days 00:00:24.212000,234.0,258.0,286.0,300.0,8.0,P8.0,,,False,SOFT,7.0,1.0,False,1,True,True,False,0 days 01:06:37.265000,0 days 01:04:59.368000,,-0.0,0.0
2024,1,Bahrain Grand Prix,PIA,81,McLaren,5.0,Lap 5.0,97.859,0 days 00:01:37.859000,30.894,42.78,24.185,0 days 00:00:30.894000,0 days 00:00:42.780000,0 days 00:00:24.185000,229.0,257.0,278.0,323.0,7.0,P7.0,,,False,SOFT,8.0,1.0,False,1,True,True,False,0 days 01:08:15.124000,0 days 01:06:37.265000,,1.0,1.0
2024,1,Bahrain Grand Prix,PIA,81,McLaren,6.0,Lap 6.0,97.955,0 days 00:01:37.955000,31.412,42.35,24.193,0 days 00:00:31.412000,0 days 00:00:42.350000,0 days 00:00:24.193000,233.0,254.0,278.0,290.0,7.0,P7.0,,,False,SOFT,9.0,1.0,False,1,False,True,False,0 days 01:09:53.079000,0 days 01:08:15.124000,,-0.0,1.0
2024,1,Bahrain Grand Prix,PIA,81,McLaren,7.0,Lap 7.0,97.984,0 days 00:01:37.984000,31.164,42.581,24.239,0 days 00:00:31.164000,0 days 00:00:42.581000,0 days 00:00:24.239000,230.0,253.0,278.0,300.0,7.0,P7.0,,,False,SOFT,10.0,1.0,False,1,False,True,False,0 days 01:11:31.063000,0 days 01:09:53.079000,,-0.0,1.0
2024,1,Bahrain Grand Prix,PIA,81,McLaren,8.0,Lap 8.0,97.956,0 days 00:01:37.956000,31.179,42.533,24.244,0 days 00:00:31.179000,0 days 00:00:42.533000,0 days 00:00:24.244000,231.0,257.0,278.0,296.0,7.0,P7.0,,,False,SOFT,11.0,1.0,False,1,False,True,False,0 days 01:13:09.019000,0 days 01:11:31.063000,,-0.0,1.0
2024,1,Bahrain Grand Prix,PIA,81,McLaren,9.0,Lap 9.0,98.096,0 days 00:01:38.096000,31.211,42.534,24.351,0 days 00:00:31.211000,0 days 00:00:42.534000,0 days 00:00:24.351000,232.0,257.0,278.0,299.0,7.0,P7.0,,,False,SOFT,12.0,1.0,False,1,False,True,False,0 days 01:14:47.115000,0 days 01:13:09.019000,,-0.0,1.0
2024,1,Bahrain Grand Prix,PIA,81,McLaren,10.0,Lap 10.0,98.073,0 days 00:01:38.073000,31.294,42.462,24.317,0 days 00:00:31.294000,0 days 00:00:42.462000,0 days 00:00:24.317000,231.0,258.0,278.0,302.0,7.0,P7.0,,,False,SOFT,13.0,1.0,False,12,False,True,False,0 days 01:16:25.188000,0 days 01:14:47.115000,,-0.0,1.0
2024,1,Bahrain Grand Prix,PIA,81,McLaren,11.0,Lap 11.0,98.397,0 days 00:01:38.397000,31.276,42.727,24.394,0 days 00:00:31.276000,0 days 00:00:42.727000,0 days 00:00:24.394000,233.0,259.0,278.0,303.0,7.0,P7.0,,,False,SOFT,14.0,1.0,False,1,False,True,False,0 days 01:18:03.585000,0 days 01:16:25.188000,,-0.0,1.0
2024,1,Bahrain Grand Prix,PIA,81,McLaren,12.0,Lap 12.0,100.739,0 days 00:01:40.739000,31.364,42.679,26.696,0 days 00:00:31.364000,0 days 00:00:42.679000,0 days 00:00:26.696000,,256.0,,302.0,5.0,P5.0,0 days 01:19:42.605000,,True,SOFT,15.0,1.0,False,1,False,False,False,0 days 01:19:44.324000,0 days 01:18:03.585000,,2.0,3.0
2024,1,Bahrain Grand Prix,PIA,81,McLaren,13.0,Lap 13.0,118.689,0 days 00:01:58.689000,52.735,42.241,23.713,0 days 00:00:52.735000,0 days 00:00:42.241000,0 days 00:00:23.713000,234.0,254.0,278.0,218.0,11.0,P11.0,,0 days 01:20:08.021000,True,HARD,1.0,2.0,True,1,False,False,False,0 days 01:21:43.013000,0 days 01:19:44.324000,,-6.0,-3.0
2024,1,Bahrain Grand Prix,PIA,81,McLaren,14.0,Lap 14.0,96.796,0 days 00:01:36.796000,30.92,42.057,23.819,0 days 00:00:30.920000,0 days 00:00:42.057000,0 days 00:00:23.819000,,254.0,280.0,299.0,10.0,P10.0,,,False,HARD,2.0,2.0,False,1,True,True,False,0 days 01:23:19.809000,0 days 01:21:43.013000,,1.0,-2.0
2024,1,Bahrain Grand Prix,PIA,81,McLaren,15.0,Lap 15.0,96.823,0 days 00:01:36.823000,31.008,41.928,23.887,0 days 00:00:31.008000,0 days 00:00:41.928000,0 days 00:00:23.887000,235.0,256.0,281.0,302.0,9.0,P9.0,,,False,HARD,3.0,2.0,False,1,False,True,False,0 days 01:24:56.632000,0 days 01:23:19.809000,,1.0,-1.0
2024,1,Bahrain Grand Prix,PIA,81,McLaren,16.0,Lap 16.0,96.427,0 days 00:01:36.427000,30.706,41.849,23.872,0 days 00:00:30.706000,0 days 00:00:41.849000,0 days 00:00:23.872000,,258.0,280.0,305.0,7.0,P7.0,,,False,HARD,4.0,2.0,False,1,True,True,False,0 days 01:26:33.059000,0 days 01:24:56.632000,,2.0,1.0
2024,1,Bahrain Grand Prix,PIA,81,McLaren,17.0,Lap 17.0,96.872,0 days 00:01:36.872000,30.863,42.13,23.879,0 days 00:00:30.863000,0 days 00:00:42.130000,0 days 00:00:23.879000,236.0,259.0,280.0,304.0,7.0,P7.0,,,False,HARD,5.0,2.0,False,1,False,True,False,0 days 01:28:09.931000,0 days 01:26:33.059000,,-0.0,1.0
2024,1,Bahrain Grand Prix,PIA,81,McLaren,18.0,Lap 18.0,97.095,0 days 00:01:37.095000,30.958,42.15,23.987,0 days 00:00:30.958000,0 days 00:00:42.150000,0 days 00:00:23.987000,233.0,256.0,279.0,,7.0,P7.0,,,False,HARD,6.0,2.0,False,1,False,True,False,0 days 01:29:47.026000,0 days 01:28:09.931000,,-0.0,1.0
2024,1,Bahrain Grand Prix,PIA,81,McLaren,19.0,Lap 19.0,96.577,0 days 00:01:36.577000,30.84,41.863,23.874,0 days 00:00:30.840000,0 days 00:00:41.863000,0 days 00:00:23.874000,234.0,260.0,280.0,303.0,7.0,P7.0,,,False,HARD,7.0,2.0,False,1,False,True,False,0 days 01:31:23.603000,0 days 01:29:47.026000,,-0.0,1.0
2024,1,Bahrain Grand Prix,PIA,81,McLaren,20.0,Lap 20.0,96.644,0 days 00:01:36.644000,30.982,41.794,23.868,0 days 00:00:30.982000,0 days 00:00:41.794000,0 days 00:00:23.868000,,263.0,280.0,302.0,7.0,P7.0,,,False,HARD,8.0,2.0,False,1,False,True,False,0 days 01:33:00.247000,0 days 01:31:23.603000,,-0.0,1.0
2024,1,Bahrain Grand Prix,PIA,81,McLaren,21.0,Lap 21.0,96.733,0 days 00:01:36.733000,30.904,41.943,23.886,0 days 00:00:30.904000,0 days 00:00:41.943000,0 days 00:00:23.886000,235.0,263.0,279.0,301.0,7.0,P7.0,,,False,HARD,9.0,2.0,False,1,False,True,False,0 days 01:34:36.980000,0 days 01:33:00.247000,,-0.0,1.0
2024,1,Bahrain Grand Prix,PIA,81,McLaren,22.0,Lap 22.0,96.555,0 days 00:01:36.555000,30.87,41.812,23.873,0 days 00:00:30.870000,0 days 00:00:41.812000,0 days 00:00:23.873000,236.0,266.0,280.0,302.0,7.0,P7.0,,,False,HARD,10.0,2.0,False,1,False,True,False,0 days 01:36:13.535000,0 days 01:34:36.980000,,-0.0,1.0
2024,1,Bahrain Grand Prix,PIA,81,McLaren,23.0,Lap 23.0,96.68,0 days 00:01:36.680000,30.953,41.883,23.844,0 days 00:00:30.953000,0 days 00:00:41.883000,0 days 00:00:23.844000,235.0,265.0,280.0,303.0,7.0,P7.0,,,False,HARD,11.0,2.0,False,1,False,True,False,0 days 01:37:50.215000,0 days 01:36:13.535000,,-0.0,1.0
2024,1,Bahrain Grand Prix,PIA,81,McLaren,24.0,Lap 24.0,96.884,0 days 00:01:36.884000,31.104,41.813,23.967,0 days 00:00:31.104000,0 days 00:00:41.813000,0 days 00:00:23.967000,,265.0,279.0,301.0,7.0,P7.0,,,False,HARD,12.0,2.0,False,1,False,True,False,0 days 01:39:27.099000,0 days 01:37:50.215000,,-0.0,1.0
2024,1,Bahrain Grand Prix,PIA,81,McLaren,25.0,Lap 25.0,97.008,0 days 00:01:37.008000,31.017,42.028,23.963,0 days 00:00:31.017000,0 days 00:00:42.028000,0 days 00:00:23.963000,234.0,263.0,280.0,304.0,7.0,P7.0,,,False,HARD,13.0,2.0,False,1,False,True,False,0 days 01:41:04.107000,0 days 01:39:27.099000,,-0.0,1.0
2024,1,Bahrain Grand Prix,PIA,81,McLaren,26.0,Lap 26.0,96.882,0 days 00:01:36.882000,30.94,42.004,23.938,0 days 00:00:30.940000,0 days 00:00:42.004000,0 days 00:00:23.938000,,264.0,279.0,301.0,7.0,P7.0,,,False,HARD,14.0,2.0,False,1,False,True,False,0 days 01:42:40.989000,0 days 01:41:04.107000,,-0.0,1.0
2024,1,Bahrain Grand Prix,PIA,81,McLaren,27.0,Lap 27.0,96.905,0 days 00:01:36.905000,31.034,41.892,23.979,0 days 00:00:31.034000,0 days 00:00:41.892000,0 days 00:00:23.979000,,265.0,279.0,302.0,7.0,P7.0,,,False,HARD,15.0,2.0,False,1,False,True,False,0 days 01:44:17.894000,0 days 01:42:40.989000,,-0.0,1.0
2024,1,Bahrain Grand Prix,PIA,81,McLaren,28.0,Lap 28.0,96.905,0 days 00:01:36.905000,31.028,41.888,23.989,0 days 00:00:31.028000,0 days 00:00:41.888000,0 days 00:00:23.989000,235.0,264.0,279.0,300.0,7.0,P7.0,,,False,HARD,16.0,2.0,False,1,False,True,False,0 days 01:45:54.799000,0 days 01:44:17.894000,,-0.0,1.0
2024,1,Bahrain Grand Prix,PIA,81,McLaren,29.0,Lap 29.0,97.179,0 days 00:01:37.179000,31.07,42.068,24.041,0 days 00:00:31.070000,0 days 00:00:42.068000,0 days 00:00:24.041000,,265.0,279.0,303.0,7.0,P7.0,,,False,HARD,17.0,2.0,False,1,False,True,False,0 days 01:47:31.978000,0 days 01:45:54.799000,,-0.0,1.0
2024,1,Bahrain Grand Prix,PIA,81,McLaren,30.0,Lap 30.0,97.177,0 days 00:01:37.177000,31.02,42.067,24.09,0 days 00:00:31.020000,0 days 00:00:42.067000,0 days 00:00:24.090000,,266.0,279.0,,7.0,P7.0,,,False,HARD,18.0,2.0,False,1,False,True,False,0 days 01:49:09.155000,0 days 01:47:31.978000,,-0.0,1.0
2024,1,Bahrain Grand Prix,PIA,81,McLaren,31.0,Lap 31.0,97.57,0 days 00:01:37.570000,30.979,42.516,24.075,0 days 00:00:30.979000,0 days 00:00:42.516000,0 days 00:00:24.075000,,264.0,280.0,301.0,7.0,P7.0,,,False,HARD,19.0,2.0,False,1,False,True,False,0 days 01:50:46.725000,0 days 01:49:09.155000,,-0.0,1.0
2024,1,Bahrain Grand Prix,PIA,81,McLaren,32.0,Lap 32.0,97.163,0 days 00:01:37.163000,30.956,42.2,24.007,0 days 00:00:30.956000,0 days 00:00:42.200000,0 days 00:00:24.007000,236.0,266.0,280.0,302.0,6.0,P6.0,,,False,HARD,20.0,2.0,False,1,False,True,False,0 days 01:52:23.888000,0 days 01:50:46.725000,,1.0,2.0
2024,1,Bahrain Grand Prix,PIA,81,McLaren,33.0,Lap 33.0,97.088,0 days 00:01:37.088000,31.023,42.039,24.026,0 days 00:00:31.023000,0 days 00:00:42.039000,0 days 00:00:24.026000,235.0,263.0,279.0,,6.0,P6.0,,,False,HARD,21.0,2.0,False,1,False,True,False,0 days 01:54:00.976000,0 days 01:52:23.888000,,-0.0,2.0
2024,1,Bahrain Grand Prix,PIA,81,McLaren,34.0,Lap 34.0,99.211,0 days 00:01:39.211000,30.933,41.867,26.411,0 days 00:00:30.933000,0 days 00:00:41.867000,0 days 00:00:26.411000,,268.0,,,5.0,P5.0,0 days 01:55:38.558000,,True,HARD,22.0,2.0,False,1,False,False,False,0 days 01:55:40.187000,0 days 01:54:00.976000,,1.0,3.0
2024,1,Bahrain Grand Prix,PIA,81,McLaren,35.0,Lap 35.0,119.703,0 days 00:01:59.703000,53.392,42.529,23.782,0 days 00:00:53.392000,0 days 00:00:42.529000,0 days 00:00:23.782000,234.0,260.0,281.0,223.0,9.0,P9.0,,0 days 01:56:03.352000,True,HARD,1.0,3.0,True,1,False,False,False,0 days 01:57:39.890000,0 days 01:55:40.187000,,-4.0,-1.0
2024,1,Bahrain Grand Prix,PIA,81,McLaren,36.0,Lap 36.0,95.153,0 days 00:01:35.153000,30.576999999999998,41.125,23.451,0 days 00:00:30.577000,0 days 00:00:41.125000,0 days 00:00:23.451000,238.0,267.0,281.0,302.0,9.0,P9.0,,,False,HARD,2.0,3.0,False,1,True,True,False,0 days 01:59:15.043000,0 days 01:57:39.890000,,-0.0,-1.0
2024,1,Bahrain Grand Prix,PIA,81,McLaren,37.0,Lap 37.0,94.774,0 days 00:01:34.774000,30.469,40.772,23.533,0 days 00:00:30.469000,0 days 00:00:40.772000,0 days 00:00:23.533000,237.0,267.0,281.0,301.0,9.0,P9.0,,,False,HARD,3.0,3.0,False,1,False,True,True,0 days 02:00:49.817000,0 days 01:59:15.043000,,-0.0,-1.0
2024,1,Bahrain Grand Prix,PIA,81,McLaren,38.0,Lap 38.0,95.298,0 days 00:01:35.298000,30.613,41.055,23.63,0 days 00:00:30.613000,0 days 00:00:41.055000,0 days 00:00:23.630000,,269.0,289.0,307.0,9.0,P9.0,,,False,HARD,4.0,3.0,False,1,False,True,True,0 days 02:02:25.115000,0 days 02:00:49.817000,,-0.0,-1.0
2024,1,Bahrain Grand Prix,PIA,81,McLaren,39.0,Lap 39.0,94.983,0 days 00:01:34.983000,30.196,41.091,23.696,0 days 00:00:30.196000,0 days 00:00:41.091000,0 days 00:00:23.696000,238.0,270.0,289.0,325.0,9.0,P9.0,,,False,HARD,5.0,3.0,False,1,True,True,False,0 days 02:04:00.098000,0 days 02:02:25.115000,,-0.0,-1.0
2024,1,Bahrain Grand Prix,PIA,81,McLaren,40.0,Lap 40.0,95.005,0 days 00:01:35.005000,30.329,41.07,23.606,0 days 00:00:30.329000,0 days 00:00:41.070000,0 days 00:00:23.606000,237.0,270.0,281.0,321.0,8.0,P8.0,,,False,HARD,6.0,3.0,False,1,False,True,False,0 days 02:05:35.103000,0 days 02:04:00.098000,,1.0,0.0
2024,1,Bahrain Grand Prix,PIA,81,McLaren,41.0,Lap 41.0,95.109,0 days 00:01:35.109000,30.504,41.055,23.55,0 days 00:00:30.504000,0 days 00:00:41.055000,0 days 00:00:23.550000,,270.0,281.0,301.0,8.0,P8.0,,,False,HARD,7.0,3.0,False,1,False,True,False,0 days 02:07:10.212000,0 days 02:05:35.103000,,-0.0,0.0
2024,1,Bahrain Grand Prix,PIA,81,McLaren,42.0,Lap 42.0,95.341,0 days 00:01:35.341000,30.605,41.21,23.526,0 days 00:00:30.605000,0 days 00:00:41.210000,0 days 00:00:23.526000,238.0,270.0,281.0,302.0,8.0,P8.0,,,False,HARD,8.0,3.0,False,1,False,True,False,0 days 02:08:45.553000,0 days 02:07:10.212000,,-0.0,0.0
2024,1,Bahrain Grand Prix,PIA,81,McLaren,43.0,Lap 43.0,95.258,0 days 00:01:35.258000,30.52,41.188,23.55,0 days 00:00:30.520000,0 days 00:00:41.188000,0 days 00:00:23.550000,237.0,270.0,281.0,301.0,8.0,P8.0,,,False,HARD,9.0,3.0,False,1,False,True,False,0 days 02:10:20.811000,0 days 02:08:45.553000,,-0.0,0.0
2024,1,Bahrain Grand Prix,PIA,81,McLaren,44.0,Lap 44.0,95.238,0 days 00:01:35.238000,30.489,41.161,23.588,0 days 00:00:30.489000,0 days 00:00:41.161000,0 days 00:00:23.588000,,270.0,282.0,299.0,8.0,P8.0,,,False,HARD,10.0,3.0,False,1,False,True,False,0 days 02:11:56.049000,0 days 02:10:20.811000,,-0.0,0.0
2024,1,Bahrain Grand Prix,PIA,81,McLaren,45.0,Lap 45.0,95.306,0 days 00:01:35.306000,30.589,41.14,23.576999999999998,0 days 00:00:30.589000,0 days 00:00:41.140000,0 days 00:00:23.577000,,271.0,282.0,300.0,8.0,P8.0,,,False,HARD,11.0,3.0,False,1,False,True,False,0 days 02:13:31.355000,0 days 02:11:56.049000,,-0.0,0.0
2024,1,Bahrain Grand Prix,PIA,81,McLaren,46.0,Lap 46.0,95.296,0 days 00:01:35.296000,30.594,41.178,23.524,0 days 00:00:30.594000,0 days 00:00:41.178000,0 days 00:00:23.524000,,271.0,281.0,,8.0,P8.0,,,False,HARD,12.0,3.0,False,1,False,True,False,0 days 02:15:06.651000,0 days 02:13:31.355000,,-0.0,0.0
2024,1,Bahrain Grand Prix,PIA,81,McLaren,47.0,Lap 47.0,95.376,0 days 00:01:35.376000,30.504,41.194,23.678,0 days 00:00:30.504000,0 days 00:00:41.194000,0 days 00:00:23.678000,236.0,271.0,281.0,,8.0,P8.0,,,False,HARD,13.0,3.0,False,1,False,True,False,0 days 02:16:42.027000,0 days 02:15:06.651000,,-0.0,0.0
2024,1,Bahrain Grand Prix,PIA,81,McLaren,48.0,Lap 48.0,95.702,0 days 00:01:35.702000,30.651,41.365,23.686,0 days 00:00:30.651000,0 days 00:00:41.365000,0 days 00:00:23.686000,237.0,272.0,282.0,299.0,8.0,P8.0,,,False,HARD,14.0,3.0,False,1,False,True,False,0 days 02:18:17.729000,0 days 02:16:42.027000,,-0.0,0.0
2024,1,Bahrain Grand Prix,PIA,81,McLaren,49.0,Lap 49.0,95.653,0 days 00:01:35.653000,30.619,41.313,23.721,0 days 00:00:30.619000,0 days 00:00:41.313000,0 days 00:00:23.721000,238.0,271.0,282.0,301.0,8.0,P8.0,,,False,HARD,15.0,3.0,False,1,False,True,False,0 days 02:19:53.382000,0 days 02:18:17.729000,,-0.0,0.0
2024,1,Bahrain Grand Prix,PIA,81,McLaren,50.0,Lap 50.0,95.984,0 days 00:01:35.984000,30.79,41.405,23.789,0 days 00:00:30.790000,0 days 00:00:41.405000,0 days 00:00:23.789000,237.0,272.0,282.0,,8.0,P8.0,,,False,HARD,16.0,3.0,False,1,False,True,True,0 days 02:21:29.366000,0 days 02:19:53.382000,,-0.0,0.0
2024,1,Bahrain Grand Prix,PIA,81,McLaren,51.0,Lap 51.0,95.8,0 days 00:01:35.800000,30.74,41.312,23.748,0 days 00:00:30.740000,0 days 00:00:41.312000,0 days 00:00:23.748000,236.0,272.0,282.0,300.0,8.0,P8.0,,,False,HARD,17.0,3.0,False,1,False,True,False,0 days 02:23:05.166000,0 days 02:21:29.366000,,-0.0,0.0
2024,1,Bahrain Grand Prix,PIA,81,McLaren,52.0,Lap 52.0,96.024,0 days 00:01:36.024000,30.765,41.526,23.733,0 days 00:00:30.765000,0 days 00:00:41.526000,0 days 00:00:23.733000,237.0,271.0,281.0,301.0,8.0,P8.0,,,False,HARD,18.0,3.0,False,1,False,True,False,0 days 02:24:41.190000,0 days 02:23:05.166000,,-0.0,0.0
2024,1,Bahrain Grand Prix,PIA,81,McLaren,53.0,Lap 53.0,95.739,0 days 00:01:35.739000,30.77,41.299,23.67,0 days 00:00:30.770000,0 days 00:00:41.299000,0 days 00:00:23.670000,236.0,271.0,281.0,302.0,8.0,P8.0,,,False,HARD,19.0,3.0,False,1,False,True,False,0 days 02:26:16.929000,0 days 02:24:41.190000,,-0.0,0.0
2024,1,Bahrain Grand Prix,PIA,81,McLaren,54.0,Lap 54.0,96.107,0 days 00:01:36.107000,30.976,41.431,23.7,0 days 00:00:30.976000,0 days 00:00:41.431000,0 days 00:00:23.700000,238.0,271.0,280.0,298.0,8.0,P8.0,,,False,HARD,20.0,3.0,False,1,False,True,False,0 days 02:27:53.036000,0 days 02:26:16.929000,,-0.0,0.0
2024,1,Bahrain Grand Prix,PIA,81,McLaren,55.0,Lap 55.0,95.973,0 days 00:01:35.973000,30.879,41.373,23.721,0 days 00:00:30.879000,0 days 00:00:41.373000,0 days 00:00:23.721000,236.0,271.0,280.0,300.0,8.0,P8.0,,,False,HARD,21.0,3.0,False,1,False,True,False,0 days 02:29:29.009000,0 days 02:27:53.036000,,-0.0,0.0
2024,1,Bahrain Grand Prix,PIA,81,McLaren,56.0,Lap 56.0,96.1,0 days 00:01:36.100000,30.82,41.515,23.765,0 days 00:00:30.820000,0 days 00:00:41.515000,0 days 00:00:23.765000,237.0,271.0,280.0,,8.0,P8.0,,,False,HARD,22.0,3.0,False,1,False,True,False,0 days 02:31:05.109000,0 days 02:29:29.009000,,-0.0,0.0
2024,1,Bahrain Grand Prix,PIA,81,McLaren,57.0,Lap 57.0,95.92,0 days 00:01:35.920000,30.738,41.401,23.781,0 days 00:00:30.738000,0 days 00:00:41.401000,0 days 00:00:23.781000,238.0,271.0,281.0,303.0,8.0,P8.0,,,False,HARD,23.0,3.0,False,1,False,True,False,0 days 02:32:41.029000,0 days 02:31:05.109000,,-0.0,0.0
2024,1,Bahrain Grand Prix,RIC,3,RB,1.0,Lap 1.0,105.668,0 days 00:01:45.668000,,43.159,24.451,,0 days 00:00:43.159000,0 days 00:00:24.451000,233.0,241.0,279.0,257.0,14.0,P14.0,,,False,SOFT,4.0,1.0,False,12,False,False,False,0 days 01:01:45.873000,0 days 00:59:59.911000,,,
2024,1,Bahrain Grand Prix,RIC,3,RB,2.0,Lap 2.0,99.509,0 days 00:01:39.509000,31.662,43.353,24.494,0 days 00:00:31.662000,0 days 00:00:43.353000,0 days 00:00:24.494000,231.0,243.0,284.0,300.0,15.0,P15.0,,,False,SOFT,5.0,1.0,False,1,True,True,False,0 days 01:03:25.382000,0 days 01:01:45.873000,,-1.0,-1.0
2024,1,Bahrain Grand Prix,RIC,3,RB,3.0,Lap 3.0,98.76,0 days 00:01:38.760000,30.965,43.32,24.475,0 days 00:00:30.965000,0 days 00:00:43.320000,0 days 00:00:24.475000,,242.0,284.0,313.0,15.0,P15.0,,,False,SOFT,6.0,1.0,False,1,True,True,False,0 days 01:05:04.142000,0 days 01:03:25.382000,,-0.0,-1.0
2024,1,Bahrain Grand Prix,RIC,3,RB,4.0,Lap 4.0,98.61,0 days 00:01:38.610000,30.922,43.207,24.481,0 days 00:00:30.922000,0 days 00:00:43.207000,0 days 00:00:24.481000,232.0,246.0,283.0,322.0,15.0,P15.0,,,False,SOFT,7.0,1.0,False,1,True,True,False,0 days 01:06:42.752000,0 days 01:05:04.142000,,-0.0,-1.0
2024,1,Bahrain Grand Prix,RIC,3,RB,5.0,Lap 5.0,98.704,0 days 00:01:38.704000,30.98,43.2,24.524,0 days 00:00:30.980000,0 days 00:00:43.200000,0 days 00:00:24.524000,,239.0,284.0,306.0,15.0,P15.0,,,False,SOFT,8.0,1.0,False,1,False,True,False,0 days 01:08:21.456000,0 days 01:06:42.752000,,-0.0,-1.0
2024,1,Bahrain Grand Prix,RIC,3,RB,6.0,Lap 6.0,98.689,0 days 00:01:38.689000,31.046,43.099,24.544,0 days 00:00:31.046000,0 days 00:00:43.099000,0 days 00:00:24.544000,,248.0,279.0,,15.0,P15.0,,,False,SOFT,9.0,1.0,False,1,False,True,False,0 days 01:10:00.145000,0 days 01:08:21.456000,,-0.0,-1.0
